"species","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"Tapirus terrestris",-76.604797,-1.163922,25.0593128204346,9.52820873260498,87.1210174560547,51.1809844970703,30.57200050354,19.6352500915527,10.9367504119873,24.7113761901855,25.5171661376953,25.5757083892822,24.3274173736572,3554,391,220,18.6975746154785,1088,672,731,991
"Tapirus terrestris",-54.054135,-25.994688,19.3195419311523,12.5408744812012,56.0022964477539,361.44482421875,30.152250289917,7.75874996185303,22.3935012817383,23.5964164733887,15.8540840148926,23.5964164733887,14.8747081756592,1772,199,110,18.0109577178955,505,371,505,372
"Tapirus terrestris",-54.025326,-25.854476,19.3195419311523,12.5408744812012,56.0022964477539,361.44482421875,30.152250289917,7.75874996185303,22.3935012817383,23.5964164733887,15.8540840148926,23.5964164733887,14.8747081756592,1772,199,110,18.0109577178955,505,371,505,372
"Tapirus terrestris",-54.37058,2.21272,25.1920738220215,9.31443786621094,82.0438385009766,54.2698173522949,31.6517505645752,20.2987499237061,11.3530006408691,25.1120834350586,25.8922920227051,25.8922920227051,24.5008754730225,2173,362,51,52.7909164428711,906,194,194,624
"Tapirus terrestris",-53.75812,2.97142,25.5910320281982,9.47393703460693,80.5863876342773,50.6381454467773,32.1972503662109,20.4409999847412,11.7562503814697,25.4192924499512,26.2430419921875,26.2430419921875,24.9441242218018,2436,356,54,49.2946815490723,967,213,213,771
"Tapirus terrestris",-73.503229,-4.297946,26.3266258239746,9.84866714477539,84.0473327636719,42.4466133117676,32.056999206543,20.3389987945557,11.7180004119873,26.4228744506836,25.9152069091797,26.7936248779297,25.7557487487793,2510,258,130,20.8834323883057,737,444,677,450
"Tapirus terrestris",-60.833235,-24.832068,22.675895690918,13.0754165649414,53.5795402526855,407.168395996094,34.4207496643066,10.0170001983643,24.4037494659424,26.7261257171631,17.5052490234375,27.3954582214355,17.5052490234375,864,140,12,62.5572280883789,357,54,344,54
"Tapirus terrestris",-59.750307,-1.51468,26.8304061889648,7.88868713378906,82.0371017456055,50.1927146911621,32.1092491149902,22.4932498931885,9.61599922180176,26.4834995269775,27.4027919769287,27.5601654052734,26.4309577941895,2344,330,113,39.4084815979004,926,362,384,741
"Tapirus terrestris",-60.942932,-24.897126,22.4820423126221,13.0062503814697,53.3644485473633,409.678375244141,34.2490005493164,9.87650012969971,24.372501373291,26.5407085418701,17.3038330078125,27.2658748626709,17.3038330078125,834,134,12,63.3436622619629,345,50,335,50
"Tapirus terrestris",-60.280562,-24.232146,22.9692192077637,13.301854133606,54.4159927368164,397.642944335938,34.6435012817383,10.1987495422363,24.444751739502,26.9462928771973,17.939624786377,27.601583480835,17.939624786377,797,116,15,55.854190826416,320,57,307,57
"Tapirus terrestris",-58.061791,-25.119044,22.6985721588135,11.6590623855591,52.7141990661621,367.986358642578,33.4235000610352,11.3059997558594,22.1175003051758,26.7110004425049,18.0918750762939,27.1750411987305,18.0918750762939,1129,140,32,40.0188980102539,400,136,378,136
"Tapirus terrestris",-50.715729,-10.642899,26.3995628356934,11.606541633606,74.0189514160156,61.6169242858887,33.8512496948242,18.1707496643066,15.6805000305176,26.5787925720215,25.5931663513184,27.0384159088135,25.546459197998,1729,302,5,82.8381118774414,847,19,433,38
"Tapirus terrestris",-39.819512,-19.008518,23.8818359375,8.95661640167236,60.6189308166504,190.091186523438,31.0303363800049,16.2550563812256,14.7752799987793,25.2946319580078,21.4855175018311,26.1539325714111,21.4855175018311,1240,174,50,42.3668060302734,493,176,349,176
"Tapirus terrestris",-50.544273,-6.313306,24.7616882324219,11.3452920913696,76.0803451538086,37.7967262268066,32.6207504272461,17.7084999084473,14.9122505187988,24.2885417938232,24.8369998931885,25.2215003967285,24.2885417938232,1887,295,17,61.2957878112793,823,104,282,823
"Tapirus terrestris",-50.030173,-9.937625,25.9329376220703,11.4275827407837,71.6025238037109,53.0801010131836,33.642749786377,17.6830005645752,15.9597492218018,25.9287071228027,25.310375213623,26.4977493286133,25.2534580230713,1755,288,6,78.4849243164062,822,25,441,50
"Tapirus terrestris",-50.235727,-10.030386,26.2742710113525,11.9007081985474,71.1498870849609,57.1686897277832,34.3377494812012,17.611499786377,16.7262496948242,26.3363342285156,25.5667495727539,26.8836669921875,25.5222072601318,1784,295,6,78.5925064086914,838,24,454,51
"Tapirus terrestris",-76.183341,-0.609553,25.1636142730713,9.41247940063477,85.6750869750977,53.9058036804199,30.7490005493164,19.7627506256104,10.9862499237061,24.7949180603027,25.6580829620361,25.746000289917,24.4204158782959,3265,351,196,19.5188274383545,1010,602,669,886
"Tapirus terrestris",-75.513704,-2.988397,25.7790622711182,10.0763339996338,86.921142578125,46.901065826416,31.4589996337891,19.8664989471436,11.5925006866455,25.5137500762939,26.2749996185303,26.2749996185303,25.1395416259766,2744,275,182,13.1220874786377,794,595,595,711
"Tapirus terrestris",-75.241444,-3.168019,25.9354267120361,10.0637712478638,84.818962097168,51.6939163208008,31.7385005950928,19.873498916626,11.8650016784668,26.0091667175293,26.4867496490479,26.4941673278809,25.2510833740234,2662,261,186,10.6555948257446,754,604,662,653
"Tapirus terrestris",-72.512029,-3.821655,26.0727195739746,9.33406257629395,83.7717742919922,45.4792060852051,31.5127506256104,20.3704986572266,11.1422519683838,26.0741672515869,25.622875213623,26.5624160766602,25.431999206543,2976,329,166,22.5791015625,918,522,735,556
"Tapirus terrestris",-64.390392,-23.327943,22.1453647613525,12.4221878051758,51.6370124816895,420.361297607422,32.9029998779297,8.8462495803833,24.0567512512207,25.8422088623047,16.5082912445068,26.6645412445068,16.5082912445068,1047,191,4,86.8654708862305,555,27,551,27
"Tapirus terrestris",-70.540933,-12.527028,24.9190101623535,9.92343711853027,75.2388229370117,90.9497909545898,31.1900005340576,18.0007495880127,13.1892509460449,25.5601253509521,23.6205005645752,25.6696243286133,23.617166519165,3925,571,154,45.3281669616699,1573,498,1182,534
"Tapirus terrestris",-50.391884,-17.361359,23.6619682312012,11.9675626754761,69.390251159668,133.341888427734,30.9382495880127,13.691499710083,17.2467498779297,24.3365001678467,21.9619579315186,24.7658748626709,21.6360416412354,1639,292,12,78.2843475341797,819,46,461,66
"Tapirus terrestris",-56.9557,-19.496693,25.5911140441895,10.8950204849243,62.1968383789062,244.156463623047,33.3087501525879,15.7917499542236,17.5170001983643,27.8421249389648,22.2676658630371,27.8633327484131,22.2676658630371,1193,203,29,58.6260871887207,528,98,512,98
"Tapirus terrestris",-55.931152,-9.597601,26.603157043457,10.6920213699341,67.0346221923828,64.2711486816406,35.4697494506836,19.5197505950928,15.9499988555908,25.8484172821045,27.1334991455078,27.379207611084,25.8249168395996,2217,351,7,70.9660949707031,999,52,325,974
"Tapirus terrestris",-76.6044,-5.8894,24.4739055633545,10.6970205307007,87.2994689941406,33.3037605285645,30.4909992218018,18.2377510070801,12.2532482147217,24.3810424804688,24.0891666412354,24.904167175293,24.0891666412354,1817,221,95,23.6285057067871,557,311,492,311
"Tapirus terrestris",-76.7176,-5.8586,21.2310733795166,10.7746877670288,85.7498931884766,36.541618347168,27.4177494049072,14.852499961853,12.5652494430542,21.1019172668457,20.8311672210693,21.7259578704834,20.8311672210693,1571,186,94,20.3650093078613,468,298,411,298
"Tapirus terrestris",-56.039724,-19.495719,25.2241764068604,11.6041870117188,63.7916870117188,234.788070678711,33.0950012207031,14.9042501449585,18.1907501220703,27.3049163818359,21.9913330078125,27.3588333129883,21.9913330078125,1327,224,32,59.0861968994141,597,104,563,104
"Tapirus terrestris",-72.594771,-2.706211,26.2085723876953,9.1174373626709,84.4207229614258,46.7466926574707,31.4992504119873,20.6992511749268,10.7999992370605,26.2048740386963,25.732458114624,26.6786670684814,25.5445404052734,3068,326,215,15.7748107910156,939,648,719,677
"Tapirus terrestris",-73.21167,-2.503687,26.0284156799316,9.39299964904785,85.3521194458008,49.1942672729492,31.4119987487793,20.4069995880127,11.0049991607666,26.0564155578613,25.5080833435059,26.4631252288818,25.3205413818359,3210,338,223,13.5300006866455,952,706,773,737
"Tapirus terrestris",-73.231092,-1.94397,26.0624160766602,9.21108436584473,85.0005416870117,55.1458396911621,31.3347492218018,20.4982490539551,10.8365001678467,26.147834777832,26.3265838623047,26.5252914428711,25.2640419006348,2757,279,192,13.0654373168945,824,617,641,694
"Tapirus terrestris",-56.683771,-20.019048,24.9239482879639,11.5357294082642,62.6380157470703,253.111434936523,32.9427490234375,14.5262498855591,18.4165000915527,27.3595008850098,21.5139999389648,27.3595008850098,21.5139999389648,1249,199,32,53.2082595825195,532,116,532,116
"Tapirus terrestris",-76.049433,-0.697904,25.2008743286133,9.45445823669434,84.9934539794922,55.4544296264648,30.8374996185303,19.7137508392334,11.1237487792969,24.8410415649414,25.722749710083,25.7914581298828,24.4241256713867,3171,348,186,21.0374355316162,995,565,626,888
"Tapirus terrestris",-54.393482,-25.717391,20.3999900817871,12.4363126754761,56.0882720947266,360.222869873047,31.0907497406006,8.91800022125244,22.1727485656738,22.581916809082,16.8968753814697,24.6264171600342,15.9285001754761,1753,199,108,16.8655223846436,492,357,457,370
"Tapirus terrestris",-74.560568,-0.658869,25.6884384155273,9.06179141998291,81.6304092407227,70.9801254272461,31.2030010223389,20.1020011901855,11.1009998321533,24.919958114624,26.3349590301514,26.3689155578613,24.6772079467773,2857,330,127,30.4868717193604,969,421,532,900
"Tapirus terrestris",-76.212943,-0.459199,25.1577606201172,9.33106327056885,85.4395065307617,54.1797409057617,30.7285003662109,19.8072490692139,10.9212512969971,24.7825012207031,25.646333694458,25.7504997253418,24.4198741912842,3295,349,198,19.6231594085693,1019,608,679,877
"Tapirus terrestris",-61.086813,-24.616553,22.6885948181152,13.2622709274292,53.3757438659668,412.63037109375,34.5579986572266,9.71099948883057,24.8470001220703,26.6561660766602,17.4657917022705,27.4701251983643,17.4479579925537,769,120,11,64.5175476074219,329,45,321,67
"Tapirus terrestris",-61.165904,-24.951674,22.4983654022217,13.1577301025391,53.2189865112305,415.089508056641,34.4107513427734,9.6870002746582,24.7237510681152,26.544958114624,17.2565002441406,27.3393325805664,17.2475414276123,802,127,11,64.5896453857422,335,46,328,67
"Tapirus terrestris",-60.930298,-25.139421,22.380500793457,12.996000289917,53.2966995239258,412.072204589844,34.1949996948242,9.81075000762939,24.3842506408691,26.4851245880127,17.1907081604004,27.2094993591309,17.1907081604004,844,137,13,63.1911659240723,347,51,335,51
"Tapirus terrestris",-60.840586,-25.118489,22.380500793457,12.996000289917,53.2966995239258,412.072204589844,34.1949996948242,9.81075000762939,24.3842506408691,26.4851245880127,17.1907081604004,27.2094993591309,17.1907081604004,844,137,13,63.1911659240723,347,51,335,51
"Tapirus terrestris",-73.3483,3.5377,26.082103729248,9.33316707611084,76.6301116943359,84.8935241699219,32.8337516784668,20.6542491912842,12.1795024871826,25.7822074890137,26.8369598388672,27.2473335266113,25.0294990539551,2836,380,31,51.814266204834,1086,190,252,984
"Tapirus terrestris",-53.67837,5.00471,25.8567085266113,8.3010835647583,79.0221939086914,54.2594795227051,31.8864994049072,21.3817501068115,10.5047492980957,25.785249710083,26.5357074737549,26.5568752288818,25.216625213623,2668,392,84,41.9747848510742,1040,324,361,669
"Tapirus terrestris",-76.839,-5.6644,22.5572605133057,10.6451044082642,87.1870651245117,31.6210079193115,28.5632495880127,16.3537502288818,12.2094993591309,22.5382499694824,22.1863327026367,22.9663333892822,22.1863327026367,1717,188,103,17.206506729126,495,336,453,336
"Tapirus terrestris",-54.10402,3.29737,25.6617813110352,9.46847915649414,80.5313873291016,49.3755531311035,32.2605018615723,20.5030002593994,11.7575016021729,25.574499130249,26.3337917327881,26.3337917327881,25.0621242523193,2481,376,55,48.9381065368652,971,220,220,770
"Tapirus terrestris",-54.01498,3.56868,25.3341464996338,9.35766696929932,79.7398147583008,48.8967819213867,31.9020004272461,20.1667499542236,11.7352504730225,25.1806259155273,26.0323753356934,26.0323753356934,24.8464584350586,2524,377,67,45.3017272949219,978,249,249,729
"Tapirus terrestris",-53.02298,2.12478,25.3767395019531,9.23931312561035,80.574821472168,57.7899971008301,31.9244995117188,20.4577503204346,11.4667491912842,25.1127510070801,26.0997085571289,26.0997085571289,24.6332912445068,2357,349,58,49.6921348571777,955,213,213,739
"Tapirus terrestris",-52.84345,2.30585,25.7191867828369,9.21958255767822,79.4534912109375,57.464427947998,32.3144989013672,20.710750579834,11.6037483215332,25.4637508392334,26.433874130249,26.433874130249,24.9819164276123,2414,350,59,49.1912574768066,968,218,218,772
"Tapirus terrestris",-76.251866,-0.636516,25.1636142730713,9.41247940063477,85.6750869750977,53.9058036804199,30.7490005493164,19.7627506256104,10.9862499237061,24.7949180603027,25.6580829620361,25.746000289917,24.4204158782959,3265,351,196,19.5188274383545,1010,602,669,886
"Tapirus terrestris",-52.12523,3.39205,25.6692905426025,9.07333374023438,74.7637786865234,53.6379737854004,32.492000579834,20.3559989929199,12.1360015869141,25.4559993743896,26.347583770752,26.3548336029053,25.0170421600342,2998,464,67,51.806282043457,1179,263,282,995
"Tapirus terrestris",-54.19361,3.20675,25.6710929870605,9.46410369873047,80.6794662475586,49.9144248962402,32.2737503051758,20.5432510375977,11.7304992675781,25.5588760375977,26.3618335723877,26.3618335723877,25.0845413208008,2460,374,54,48.8910789489746,962,217,217,760
"Tapirus terrestris",-54.01528,3.65902,25.3341464996338,9.35766696929932,79.7398147583008,48.8967819213867,31.9020004272461,20.1667499542236,11.7352504730225,25.1806259155273,26.0323753356934,26.0323753356934,24.8464584350586,2524,377,67,45.3017272949219,978,249,249,729
"Tapirus terrestris",-71.733227,4.339031,26.6801357269287,9.89997959136963,70.4274063110352,117.668975830078,35.0317497253418,20.9747505187988,14.056999206543,25.2800827026367,27.7483329772949,28.2617492675781,25.2800827026367,2639,450,10,66.9455947875977,1176,93,136,1176
"Tapirus terrestris",-71.733221,4.339309,26.6801357269287,9.89997959136963,70.4274063110352,117.668975830078,35.0317497253418,20.9747505187988,14.056999206543,25.2800827026367,27.7483329772949,28.2617492675781,25.2800827026367,2639,450,10,66.9455947875977,1176,93,136,1176
"Tapirus terrestris",-71.733142,4.339195,26.6801357269287,9.89997959136963,70.4274063110352,117.668975830078,35.0317497253418,20.9747505187988,14.056999206543,25.2800827026367,27.7483329772949,28.2617492675781,25.2800827026367,2639,450,10,66.9455947875977,1176,93,136,1176
"Tapirus terrestris",-71.733177,4.339388,26.6801357269287,9.89997959136963,70.4274063110352,117.668975830078,35.0317497253418,20.9747505187988,14.056999206543,25.2800827026367,27.7483329772949,28.2617492675781,25.2800827026367,2639,450,10,66.9455947875977,1176,93,136,1176
"Tapirus terrestris",-71.682246,4.360534,26.6801357269287,9.89997959136963,70.4274063110352,117.668975830078,35.0317497253418,20.9747505187988,14.056999206543,25.2800827026367,27.7483329772949,28.2617492675781,25.2800827026367,2639,450,10,66.9455947875977,1176,93,136,1176
"Tapirus terrestris",-71.732713,4.339404,26.6801357269287,9.89997959136963,70.4274063110352,117.668975830078,35.0317497253418,20.9747505187988,14.056999206543,25.2800827026367,27.7483329772949,28.2617492675781,25.2800827026367,2639,450,10,66.9455947875977,1176,93,136,1176
"Tapirus terrestris",-71.681718,4.360962,26.6801357269287,9.89997959136963,70.4274063110352,117.668975830078,35.0317497253418,20.9747505187988,14.056999206543,25.2800827026367,27.7483329772949,28.2617492675781,25.2800827026367,2639,450,10,66.9455947875977,1176,93,136,1176
"Tapirus terrestris",-71.735532,4.333217,26.6128120422363,9.85529136657715,70.1007614135742,118.491340637207,34.9835014343262,20.9247493743896,14.0587520599365,25.2029991149902,27.6905002593994,28.214750289917,25.2029991149902,2558,420,9,66.1948547363281,1119,86,130,1119
"Tapirus terrestris",-71.716732,4.358047,26.6801357269287,9.89997959136963,70.4274063110352,117.668975830078,35.0317497253418,20.9747505187988,14.056999206543,25.2800827026367,27.7483329772949,28.2617492675781,25.2800827026367,2639,450,10,66.9455947875977,1176,93,136,1176
"Tapirus terrestris",-71.74979,4.271348,26.6128120422363,9.85529136657715,70.1007614135742,118.491340637207,34.9835014343262,20.9247493743896,14.0587520599365,25.2029991149902,27.6905002593994,28.214750289917,25.2029991149902,2558,420,9,66.1948547363281,1119,86,130,1119
"Tapirus terrestris",-52.30489,3.12048,25.6326675415039,9.25520801544189,74.9697875976562,55.7444229125977,32.4775009155273,20.1322498321533,12.345251083374,25.4210414886475,26.2805004119873,26.3310012817383,24.9265823364258,2721,405,59,50.9997978210449,1079,237,260,900
